Ls TT TE TB EE EB TE_gmv EB_gmv TEB_gmv TEB_iter
4444 3.606074e-20 6.293314e-19 1.333895e-18 1.542491e-19 1.370681e-19 2.970457e-20 7.257619e-20 2.436971e-20 2.310529e-20
4445 3.611838e-20 6.294536e-19 1.334060e-18 1.542388e-19 1.370914e-19 2.974151e-20 7.258033e-20 2.439528e-20 2.312932e-20
4446 3.617603e-20 6.295534e-19 1.334223e-18 1.542281e-19 1.371145e-19 2.977843e-20 7.258435e-20 2.442082e-20 2.315334e-20
4447 3.623365e-20 6.296315e-19 1.334385e-18 1.542171e-19 1.371376e-19 2.981533e-20 7.258827e-20 2.444634e-20 2.317735e-20
4448 3.629117e-20 6.296889e-19 1.334545e-18 1.542057e-19 1.371605e-19 2.985219e-20 7.259208e-20 2.447182e-20 2.320134e-20
4449 3.634857e-20 6.297263e-19 1.334703e-18 1.541939e-19 1.371834e-19 2.988900e-20 7.259579e-20 2.449726e-20 2.322533e-20
4450 3.640578e-20 6.297446e-19 1.334860e-18 1.541818e-19 1.372061e-19 2.992578e-20 7.259938e-20 2.452266e-20 2.324929e-20
4451 3.646275e-20 6.297446e-19 1.335015e-18 1.541693e-19 1.372288e-19 2.996250e-20 7.260287e-20 2.454802e-20 2.327325e-20
4452 3.651945e-20 6.297273e-19 1.335169e-18 1.541565e-19 1.372514e-19 2.999916e-20 7.260626e-20 2.457333e-20 2.329719e-20
4453 3.657586e-20 6.296933e-19 1.335321e-18 1.541433e-19 1.372738e-19 3.003575e-20 7.260955e-20 2.459858e-20 2.332111e-20
4454 3.663200e-20 6.296436e-19 1.335472e-18 1.541298e-19 1.372962e-19 3.007228e-20 7.261273e-20 2.462378e-20 2.334501e-20
4455 3.668790e-20 6.295787e-19 1.335622e-18 1.541160e-19 1.373185e-19 3.010873e-20 7.261581e-20 2.464892e-20 2.336889e-20
4456 3.674356e-20 6.294995e-19 1.335770e-18 1.541019e-19 1.373406e-19 3.014509e-20 7.261879e-20 2.467398e-20 2.339275e-20
4457 3.679902e-20 6.294068e-19 1.335916e-18 1.540875e-19 1.373627e-19 3.018137e-20 7.262168e-20 2.469898e-20 2.341658e-20
4458 3.685428e-20 6.293013e-19 1.336061e-18 1.540728e-19 1.373846e-19 3.021755e-20 7.262447e-20 2.472391e-20 2.344039e-20
4459 3.690938e-20 6.291838e-19 1.336204e-18 1.540577e-19 1.374064e-19 3.025363e-20 7.262716e-20 2.474875e-20 2.346418e-20
4460 3.696433e-20 6.290549e-19 1.336346e-18 1.540424e-19 1.374281e-19 3.028961e-20 7.262975e-20 2.477352e-20 2.348793e-20
4461 3.701915e-20 6.289156e-19 1.336485e-18 1.540269e-19 1.374497e-19 3.032547e-20 7.263226e-20 2.479820e-20 2.351166e-20
4462 3.707386e-20 6.287665e-19 1.336623e-18 1.540110e-19 1.374712e-19 3.036121e-20 7.263467e-20 2.482279e-20 2.353536e-20
4463 3.712848e-20 6.286084e-19 1.336759e-18 1.539949e-19 1.374925e-19 3.039682e-20 7.263699e-20 2.484728e-20 2.355903e-20
4464 3.718304e-20 6.284420e-19 1.336893e-18 1.539786e-19 1.375137e-19 3.043231e-20 7.263921e-20 2.487167e-20 2.358266e-20
4465 3.723754e-20 6.282682e-19 1.337025e-18 1.539619e-19 1.375347e-19 3.046765e-20 7.264135e-20 2.489597e-20 2.360626e-20
4466 3.729202e-20 6.280877e-19 1.337155e-18 1.539451e-19 1.375556e-19 3.050285e-20 7.264341e-20 2.492015e-20 2.362983e-20
4467 3.734648e-20 6.279012e-19 1.337283e-18 1.539280e-19 1.375764e-19 3.053791e-20 7.264537e-20 2.494423e-20 2.365336e-20
4468 3.740096e-20 6.277095e-19 1.337409e-18 1.539107e-19 1.375971e-19 3.057280e-20 7.264725e-20 2.496819e-20 2.367686e-20
4469 3.745546e-20 6.275133e-19 1.337533e-18 1.538932e-19 1.376175e-19 3.060754e-20 7.264904e-20 2.499203e-20 2.370031e-20
4470 3.751002e-20 6.273135e-19 1.337654e-18 1.538754e-19 1.376379e-19 3.064211e-20 7.265075e-20 2.501575e-20 2.372373e-20
4471 3.756465e-20 6.271108e-19 1.337773e-18 1.538575e-19 1.376580e-19 3.067652e-20 7.265238e-20 2.503935e-20 2.374711e-20
4472 3.761936e-20 6.269059e-19 1.337890e-18 1.538393e-19 1.376781e-19 3.071078e-20 7.265393e-20 2.506284e-20 2.377044e-20
4473 3.767419e-20 6.266995e-19 1.338004e-18 1.538210e-19 1.376979e-19 3.074488e-20 7.265540e-20 2.508621e-20 2.379374e-20
4474 3.772914e-20 6.264925e-19 1.338116e-18 1.538025e-19 1.377176e-19 3.077885e-20 7.265679e-20 2.510948e-20 2.381699e-20
4475 3.778421e-20 6.262851e-19 1.338226e-18 1.537838e-19 1.377371e-19 3.081267e-20 7.265810e-20 2.513265e-20 2.384019e-20
4476 3.783939e-20 6.260774e-19 1.338333e-18 1.537649e-19 1.377565e-19 3.084636e-20 7.265934e-20 2.515572e-20 2.386335e-20
4477 3.789465e-20 6.258698e-19 1.338438e-18 1.537459e-19 1.377757e-19 3.087993e-20 7.266051e-20 2.517869e-20 2.388646e-20
4478 3.795000e-20 6.256624e-19 1.338541e-18 1.537267e-19 1.377948e-19 3.091337e-20 7.266161e-20 2.520156e-20 2.390953e-20
4479 3.800541e-20 6.254555e-19 1.338642e-18 1.537074e-19 1.378136e-19 3.094669e-20 7.266263e-20 2.522435e-20 2.393255e-20
4480 3.806087e-20 6.252493e-19 1.338740e-18 1.536879e-19 1.378324e-19 3.097991e-20 7.266358e-20 2.524705e-20 2.395551e-20
4481 3.811637e-20 6.250440e-19 1.338836e-18 1.536684e-19 1.378509e-19 3.101301e-20 7.266447e-20 2.526967e-20 2.397843e-20
4482 3.817190e-20 6.248398e-19 1.338930e-18 1.536486e-19 1.378693e-19 3.104602e-20 7.266529e-20 2.529221e-20 2.400129e-20
4483 3.822745e-20 6.246370e-19 1.339022e-18 1.536288e-19 1.378876e-19 3.107893e-20 7.266605e-20 2.531468e-20 2.402411e-20
4484 3.828299e-20 6.244357e-19 1.339111e-18 1.536088e-19 1.379057e-19 3.111175e-20 7.266674e-20 2.533707e-20 2.404687e-20
4485 3.833852e-20 6.242363e-19 1.339199e-18 1.535888e-19 1.379236e-19 3.114449e-20 7.266737e-20 2.535940e-20 2.406958e-20
4486 3.839403e-20 6.240388e-19 1.339285e-18 1.535686e-19 1.379414e-19 3.117715e-20 7.266794e-20 2.538166e-20 2.409223e-20
4487 3.844950e-20 6.238436e-19 1.339368e-18 1.535484e-19 1.379590e-19 3.120974e-20 7.266845e-20 2.540386e-20 2.411483e-20
4488 3.850492e-20 6.236508e-19 1.339450e-18 1.535280e-19 1.379765e-19 3.124225e-20 7.266890e-20 2.542600e-20 2.413737e-20
4489 3.856027e-20 6.234608e-19 1.339530e-18 1.535076e-19 1.379938e-19 3.127471e-20 7.266930e-20 2.544809e-20 2.415986e-20
4490 3.861555e-20 6.232736e-19 1.339608e-18 1.534871e-19 1.380110e-19 3.130710e-20 7.266964e-20 2.547013e-20 2.418229e-20
4491 3.867074e-20 6.230895e-19 1.339684e-18 1.534665e-19 1.380280e-19 3.133945e-20 7.266992e-20 2.549212e-20 2.420466e-20
4492 3.872583e-20 6.229088e-19 1.339758e-18 1.534459e-19 1.380449e-19 3.137175e-20 7.267016e-20 2.551406e-20 2.422698e-20
4493 3.878080e-20 6.227316e-19 1.339830e-18 1.534253e-19 1.380616e-19 3.140401e-20 7.267034e-20 2.553597e-20 2.424924e-20
4494 3.883564e-20 6.225582e-19 1.339901e-18 1.534046e-19 1.380782e-19 3.143623e-20 7.267048e-20 2.555784e-20 2.427143e-20
4495 3.889033e-20 6.223889e-19 1.339970e-18 1.533838e-19 1.380946e-19 3.146842e-20 7.267057e-20 2.557968e-20 2.429357e-20
4496 3.894488e-20 6.222236e-19 1.340038e-18 1.533631e-19 1.381109e-19 3.150059e-20 7.267061e-20 2.560149e-20 2.431565e-20
4497 3.899927e-20 6.220626e-19 1.340103e-18 1.533423e-19 1.381271e-19 3.153274e-20 7.267060e-20 2.562328e-20 2.433767e-20
4498 3.905350e-20 6.219057e-19 1.340168e-18 1.533214e-19 1.381431e-19 3.156487e-20 7.267055e-20 2.564504e-20 2.435963e-20
4499 3.910756e-20 6.217530e-19 1.340230e-18 1.533006e-19 1.381589e-19 3.159699e-20 7.267046e-20 2.566679e-20 2.438153e-20
4500 3.916144e-20 6.216046e-19 1.340292e-18 1.532798e-19 1.381746e-19 3.162912e-20 7.267033e-20 2.568852e-20 2.440336e-20
4501 3.921515e-20 6.214603e-19 1.340352e-18 1.532590e-19 1.381902e-19 3.166124e-20 7.267016e-20 2.571023e-20 2.442514e-20
4502 3.926867e-20 6.213203e-19 1.340411e-18 1.532383e-19 1.382057e-19 3.169337e-20 7.266996e-20 2.573194e-20 2.444685e-20
4503 3.932201e-20 6.211845e-19 1.340469e-18 1.532175e-19 1.382210e-19 3.172552e-20 7.266971e-20 2.575365e-20 2.446850e-20
4504 3.937515e-20 6.210530e-19 1.340525e-18 1.531968e-19 1.382362e-19 3.175768e-20 7.266943e-20 2.577536e-20 2.449009e-20
4505 3.942809e-20 6.209257e-19 1.340581e-18 1.531761e-19 1.382513e-19 3.178987e-20 7.266912e-20 2.579706e-20 2.451162e-20
4506 3.948083e-20 6.208027e-19 1.340635e-18 1.531555e-19 1.382662e-19 3.182209e-20 7.266877e-20 2.581878e-20 2.453308e-20
4507 3.953336e-20 6.206840e-19 1.340689e-18 1.531349e-19 1.382811e-19 3.185434e-20 7.266840e-20 2.584050e-20 2.455449e-20
4508 3.958568e-20 6.205696e-19 1.340742e-18 1.531145e-19 1.382958e-19 3.188663e-20 7.266799e-20 2.586224e-20 2.457582e-20
4509 3.963777e-20 6.204595e-19 1.340795e-18 1.530941e-19 1.383104e-19 3.191897e-20 7.266756e-20 2.588400e-20 2.459710e-20
4510 3.968964e-20 6.203536e-19 1.340846e-18 1.530737e-19 1.383248e-19 3.195135e-20 7.266710e-20 2.590577e-20 2.461831e-20
4511 3.974128e-20 6.202521e-19 1.340897e-18 1.530535e-19 1.383392e-19 3.198380e-20 7.266661e-20 2.592757e-20 2.463947e-20
4512 3.979269e-20 6.201550e-19 1.340948e-18 1.530334e-19 1.383535e-19 3.201630e-20 7.266610e-20 2.594940e-20 2.466055e-20
4513 3.984386e-20 6.200621e-19 1.340998e-18 1.530134e-19 1.383676e-19 3.204888e-20 7.266557e-20 2.597126e-20 2.468158e-20
4514 3.989478e-20 6.199737e-19 1.341047e-18 1.529935e-19 1.383817e-19 3.208152e-20 7.266502e-20 2.599316e-20 2.470254e-20
4515 3.994545e-20 6.198896e-19 1.341097e-18 1.529737e-19 1.383956e-19 3.211425e-20 7.266445e-20 2.601509e-20 2.472344e-20
4516 3.999586e-20 6.198098e-19 1.341146e-18 1.529541e-19 1.384095e-19 3.214705e-20 7.266386e-20 2.603706e-20 2.474428e-20
4517 4.004602e-20 6.197345e-19 1.341195e-18 1.529346e-19 1.384232e-19 3.217993e-20 7.266325e-20 2.605907e-20 2.476506e-20
4518 4.009592e-20 6.196635e-19 1.341244e-18 1.529152e-19 1.384369e-19 3.221288e-20 7.266263e-20 2.608111e-20 2.478577e-20
4519 4.014562e-20 6.195970e-19 1.341293e-18 1.528960e-19 1.384504e-19 3.224589e-20 7.266199e-20 2.610318e-20 2.480643e-20
4520 4.019514e-20 6.195348e-19 1.341342e-18 1.528770e-19 1.384639e-19 3.227896e-20 7.266134e-20 2.612528e-20 2.482702e-20
4521 4.024452e-20 6.194770e-19 1.341390e-18 1.528581e-19 1.384772e-19 3.231209e-20 7.266068e-20 2.614741e-20 2.484755e-20
4522 4.029379e-20 6.194237e-19 1.341439e-18 1.528394e-19 1.384904e-19 3.234527e-20 7.266001e-20 2.616955e-20 2.486802e-20
4523 4.034298e-20 6.193747e-19 1.341487e-18 1.528209e-19 1.385036e-19 3.237849e-20 7.265933e-20 2.619171e-20 2.488843e-20
4524 4.039214e-20 6.193301e-19 1.341535e-18 1.528025e-19 1.385165e-19 3.241175e-20 7.265864e-20 2.621389e-20 2.490878e-20
4525 4.044130e-20 6.192900e-19 1.341583e-18 1.527842e-19 1.385294e-19 3.244505e-20 7.265795e-20 2.623607e-20 2.492907e-20
4526 4.049050e-20 6.192542e-19 1.341631e-18 1.527662e-19 1.385422e-19 3.247837e-20 7.265725e-20 2.625827e-20 2.494930e-20
4527 4.053976e-20 6.192229e-19 1.341679e-18 1.527483e-19 1.385548e-19 3.251173e-20 7.265654e-20 2.628047e-20 2.496948e-20
4528 4.058913e-20 6.191959e-19 1.341727e-18 1.527306e-19 1.385673e-19 3.254510e-20 7.265584e-20 2.630267e-20 2.498959e-20
4529 4.063863e-20 6.191734e-19 1.341774e-18 1.527131e-19 1.385797e-19 3.257849e-20 7.265513e-20 2.632487e-20 2.500965e-20
4530 4.068831e-20 6.191553e-19 1.341822e-18 1.526957e-19 1.385919e-19 3.261188e-20 7.265442e-20 2.634707e-20 2.502965e-20
4531 4.073820e-20 6.191417e-19 1.341869e-18 1.526786e-19 1.386040e-19 3.264529e-20 7.265371e-20 2.636926e-20 2.504959e-20
4532 4.078834e-20 6.191324e-19 1.341916e-18 1.526616e-19 1.386159e-19 3.267869e-20 7.265300e-20 2.639143e-20 2.506948e-20
4533 4.083875e-20 6.191276e-19 1.341963e-18 1.526448e-19 1.386277e-19 3.271209e-20 7.265230e-20 2.641360e-20 2.508931e-20
4534 4.088948e-20 6.191272e-19 1.342010e-18 1.526282e-19 1.386394e-19 3.274547e-20 7.265160e-20 2.643574e-20 2.510908e-20
4535 4.094056e-20 6.191312e-19 1.342056e-18 1.526118e-19 1.386509e-19 3.277885e-20 7.265091e-20 2.645787e-20 2.512881e-20
4536 4.099202e-20 6.191396e-19 1.342103e-18 1.525956e-19 1.386622e-19 3.281220e-20 7.265022e-20 2.647997e-20 2.514848e-20
4537 4.104391e-20 6.191525e-19 1.342149e-18 1.525795e-19 1.386734e-19 3.284553e-20 7.264954e-20 2.650205e-20 2.516809e-20
4538 4.109625e-20 6.191699e-19 1.342195e-18 1.525637e-19 1.386844e-19 3.287883e-20 7.264888e-20 2.652410e-20 2.518766e-20
4539 4.114907e-20 6.191916e-19 1.342241e-18 1.525481e-19 1.386953e-19 3.291209e-20 7.264822e-20 2.654611e-20 2.520717e-20
4540 4.120238e-20 6.192179e-19 1.342287e-18 1.525327e-19 1.387060e-19 3.294532e-20 7.264758e-20 2.656809e-20 2.522663e-20
4541 4.125612e-20 6.192487e-19 1.342333e-18 1.525175e-19 1.387165e-19 3.297850e-20 7.264695e-20 2.659003e-20 2.524605e-20
4542 4.131025e-20 6.192843e-19 1.342378e-18 1.525025e-19 1.387269e-19 3.301162e-20 7.264633e-20 2.661193e-20 2.526541e-20
4543 4.136471e-20 6.193246e-19 1.342424e-18 1.524877e-19 1.387371e-19 3.304470e-20 7.264573e-20 2.663378e-20 2.528473e-20
4544 4.141947e-20 6.193699e-19 1.342469e-18 1.524732e-19 1.387472e-19 3.307772e-20 7.264515e-20 2.665558e-20 2.530399e-20
4545 4.147446e-20 6.194202e-19 1.342514e-18 1.524588e-19 1.387572e-19 3.311067e-20 7.264459e-20 2.667734e-20 2.532322e-20
4546 4.152965e-20 6.194757e-19 1.342560e-18 1.524447e-19 1.387670e-19 3.314355e-20 7.264404e-20 2.669903e-20 2.534239e-20
4547 4.158498e-20 6.195363e-19 1.342605e-18 1.524308e-19 1.387767e-19 3.317636e-20 7.264352e-20 2.672067e-20 2.536153e-20
4548 4.164041e-20 6.196023e-19 1.342651e-18 1.524171e-19 1.387863e-19 3.320908e-20 7.264302e-20 2.674225e-20 2.538062e-20
4549 4.169589e-20 6.196737e-19 1.342696e-18 1.524037e-19 1.387959e-19 3.324173e-20 7.264254e-20 2.676376e-20 2.539966e-20
4550 4.175137e-20 6.197507e-19 1.342742e-18 1.523905e-19 1.388053e-19 3.327428e-20 7.264209e-20 2.678521e-20 2.541867e-20
4551 4.180680e-20 6.198333e-19 1.342788e-18 1.523775e-19 1.388146e-19 3.330674e-20 7.264167e-20 2.680658e-20 2.543763e-20
4552 4.186214e-20 6.199217e-19 1.342834e-18 1.523647e-19 1.388238e-19 3.333910e-20 7.264127e-20 2.682789e-20 2.545656e-20
4553 4.191733e-20 6.200159e-19 1.342880e-18 1.523522e-19 1.388329e-19 3.337135e-20 7.264090e-20 2.684911e-20 2.547544e-20
4554 4.197234e-20 6.201161e-19 1.342926e-18 1.523399e-19 1.388420e-19 3.340350e-20 7.264056e-20 2.687026e-20 2.549429e-20
4555 4.202710e-20 6.202224e-19 1.342973e-18 1.523279e-19 1.388510e-19 3.343553e-20 7.264025e-20 2.689132e-20 2.551311e-20
4556 4.208158e-20 6.203349e-19 1.343020e-18 1.523160e-19 1.388599e-19 3.346744e-20 7.263998e-20 2.691229e-20 2.553188e-20
4557 4.213572e-20 6.204536e-19 1.343067e-18 1.523045e-19 1.388688e-19 3.349923e-20 7.263974e-20 2.693318e-20 2.555063e-20
4558 4.218948e-20 6.205787e-19 1.343115e-18 1.522932e-19 1.388776e-19 3.353089e-20 7.263953e-20 2.695397e-20 2.556934e-20
4559 4.224281e-20 6.207103e-19 1.343163e-18 1.522821e-19 1.388864e-19 3.356241e-20 7.263936e-20 2.697467e-20 2.558802e-20
4560 4.229566e-20 6.208485e-19 1.343211e-18 1.522713e-19 1.388952e-19 3.359380e-20 7.263923e-20 2.699527e-20 2.560666e-20
4561 4.234798e-20 6.209934e-19 1.343259e-18 1.522607e-19 1.389039e-19 3.362504e-20 7.263913e-20 2.701577e-20 2.562528e-20
4562 4.239978e-20 6.211451e-19 1.343309e-18 1.522504e-19 1.389126e-19 3.365613e-20 7.263908e-20 2.703616e-20 2.564387e-20
4563 4.245107e-20 6.213039e-19 1.343358e-18 1.522404e-19 1.389212e-19 3.368708e-20 7.263906e-20 2.705645e-20 2.566244e-20
4564 4.250189e-20 6.214698e-19 1.343408e-18 1.522306e-19 1.389298e-19 3.371790e-20 7.263909e-20 2.707665e-20 2.568097e-20
4565 4.255228e-20 6.216430e-19 1.343457e-18 1.522210e-19 1.389384e-19 3.374858e-20 7.263915e-20 2.709675e-20 2.569949e-20
4566 4.260226e-20 6.218237e-19 1.343507e-18 1.522116e-19 1.389469e-19 3.377914e-20 7.263925e-20 2.711676e-20 2.571797e-20
4567 4.265188e-20 6.220120e-19 1.343557e-18 1.522025e-19 1.389554e-19 3.380959e-20 7.263939e-20 2.713670e-20 2.573644e-20
4568 4.270116e-20 6.222082e-19 1.343607e-18 1.521936e-19 1.389639e-19 3.383993e-20 7.263956e-20 2.715655e-20 2.575488e-20
4569 4.275014e-20 6.224123e-19 1.343657e-18 1.521849e-19 1.389722e-19 3.387017e-20 7.263977e-20 2.717633e-20 2.577331e-20
4570 4.279885e-20 6.226245e-19 1.343706e-18 1.521765e-19 1.389806e-19 3.390031e-20 7.264002e-20 2.719603e-20 2.579171e-20
4571 4.284732e-20 6.228451e-19 1.343756e-18 1.521682e-19 1.389888e-19 3.393036e-20 7.264030e-20 2.721567e-20 2.581010e-20
4572 4.289559e-20 6.230741e-19 1.343805e-18 1.521601e-19 1.389970e-19 3.396032e-20 7.264061e-20 2.723525e-20 2.582847e-20
4573 4.294370e-20 6.233117e-19 1.343853e-18 1.521523e-19 1.390052e-19 3.399022e-20 7.264096e-20 2.725477e-20 2.584683e-20
4574 4.299166e-20 6.235580e-19 1.343902e-18 1.521446e-19 1.390132e-19 3.402004e-20 7.264134e-20 2.727424e-20 2.586517e-20
4575 4.303952e-20 6.238134e-19 1.343949e-18 1.521371e-19 1.390212e-19 3.404980e-20 7.264176e-20 2.729366e-20 2.588350e-20
4576 4.308731e-20 6.240778e-19 1.343996e-18 1.521298e-19 1.390292e-19 3.407950e-20 7.264221e-20 2.731303e-20 2.590182e-20
4577 4.313506e-20 6.243515e-19 1.344042e-18 1.521227e-19 1.390370e-19 3.410915e-20 7.264268e-20 2.733236e-20 2.592013e-20
4578 4.318281e-20 6.246346e-19 1.344088e-18 1.521158e-19 1.390447e-19 3.413877e-20 7.264319e-20 2.735166e-20 2.593843e-20
4579 4.323058e-20 6.249274e-19 1.344133e-18 1.521090e-19 1.390524e-19 3.416834e-20 7.264373e-20 2.737092e-20 2.595673e-20
4580 4.327842e-20 6.252298e-19 1.344176e-18 1.521024e-19 1.390600e-19 3.419789e-20 7.264430e-20 2.739016e-20 2.597501e-20
4581 4.332635e-20 6.255422e-19 1.344219e-18 1.520960e-19 1.390675e-19 3.422741e-20 7.264490e-20 2.740937e-20 2.599330e-20
4582 4.337441e-20 6.258647e-19 1.344261e-18 1.520897e-19 1.390748e-19 3.425691e-20 7.264553e-20 2.742856e-20 2.601157e-20
4583 4.342264e-20 6.261973e-19 1.344302e-18 1.520835e-19 1.390821e-19 3.428641e-20 7.264619e-20 2.744774e-20 2.602985e-20
4584 4.347104e-20 6.265405e-19 1.344341e-18 1.520775e-19 1.390893e-19 3.431590e-20 7.264687e-20 2.746691e-20 2.604813e-20
4585 4.351963e-20 6.268942e-19 1.344379e-18 1.520717e-19 1.390964e-19 3.434540e-20 7.264758e-20 2.748607e-20 2.606640e-20
4586 4.356842e-20 6.272587e-19 1.344417e-18 1.520660e-19 1.391034e-19 3.437491e-20 7.264832e-20 2.750523e-20 2.608468e-20
4587 4.361742e-20 6.276343e-19 1.344453e-18 1.520604e-19 1.391103e-19 3.440443e-20 7.264908e-20 2.752439e-20 2.610296e-20
4588 4.366662e-20 6.280211e-19 1.344487e-18 1.520550e-19 1.391172e-19 3.443398e-20 7.264987e-20 2.754356e-20 2.612124e-20
4589 4.371603e-20 6.284193e-19 1.344521e-18 1.520497e-19 1.391240e-19 3.446356e-20 7.265068e-20 2.756274e-20 2.613953e-20
4590 4.376566e-20 6.288292e-19 1.344554e-18 1.520445e-19 1.391307e-19 3.449317e-20 7.265152e-20 2.758193e-20 2.615783e-20
4591 4.381552e-20 6.292508e-19 1.344585e-18 1.520395e-19 1.391374e-19 3.452283e-20 7.265238e-20 2.760114e-20 2.617613e-20
4592 4.386561e-20 6.296845e-19 1.344615e-18 1.520347e-19 1.391440e-19 3.455254e-20 7.265326e-20 2.762038e-20 2.619445e-20
4593 4.391594e-20 6.301305e-19 1.344644e-18 1.520300e-19 1.391506e-19 3.458230e-20 7.265417e-20 2.763964e-20 2.621277e-20
4594 4.396650e-20 6.305889e-19 1.344672e-18 1.520254e-19 1.391571e-19 3.461213e-20 7.265510e-20 2.765894e-20 2.623111e-20
4595 4.401732e-20 6.310599e-19 1.344698e-18 1.520209e-19 1.391637e-19 3.464203e-20 7.265605e-20 2.767828e-20 2.624946e-20
4596 4.406839e-20 6.315437e-19 1.344724e-18 1.520166e-19 1.391702e-19 3.467200e-20 7.265702e-20 2.769765e-20 2.626782e-20
4597 4.411973e-20 6.320406e-19 1.344748e-18 1.520124e-19 1.391767e-19 3.470206e-20 7.265801e-20 2.771707e-20 2.628620e-20
4598 4.417133e-20 6.325508e-19 1.344771e-18 1.520084e-19 1.391832e-19 3.473221e-20 7.265902e-20 2.773654e-20 2.630460e-20
4599 4.422320e-20 6.330744e-19 1.344793e-18 1.520045e-19 1.391897e-19 3.476245e-20 7.266005e-20 2.775606e-20 2.632301e-20
4600 4.427535e-20 6.336116e-19 1.344814e-18 1.520007e-19 1.391962e-19 3.479280e-20 7.266109e-20 2.777565e-20 2.634144e-20
4601 4.432778e-20 6.341627e-19 1.344833e-18 1.519971e-19 1.392027e-19 3.482325e-20 7.266216e-20 2.779529e-20 2.635990e-20
4602 4.438050e-20 6.347279e-19 1.344851e-18 1.519936e-19 1.392093e-19 3.485383e-20 7.266324e-20 2.781500e-20 2.637837e-20
4603 4.443352e-20 6.353073e-19 1.344868e-18 1.519902e-19 1.392158e-19 3.488452e-20 7.266434e-20 2.783478e-20 2.639687e-20
4604 4.448684e-20 6.359012e-19 1.344884e-18 1.519869e-19 1.392224e-19 3.491535e-20 7.266546e-20 2.785464e-20 2.641540e-20
4605 4.454047e-20 6.365097e-19 1.344899e-18 1.519838e-19 1.392291e-19 3.494631e-20 7.266659e-20 2.787457e-20 2.643395e-20
4606 4.459440e-20 6.371331e-19 1.344912e-18 1.519808e-19 1.392358e-19 3.497742e-20 7.266774e-20 2.789459e-20 2.645252e-20
4607 4.464862e-20 6.377714e-19 1.344924e-18 1.519780e-19 1.392425e-19 3.500867e-20 7.266890e-20 2.791470e-20 2.647113e-20
4608 4.470312e-20 6.384249e-19 1.344935e-18 1.519752e-19 1.392493e-19 3.504009e-20 7.267007e-20 2.793490e-20 2.648976e-20
4609 4.475786e-20 6.390937e-19 1.344945e-18 1.519726e-19 1.392561e-19 3.507166e-20 7.267126e-20 2.795520e-20 2.650842e-20
4610 4.481283e-20 6.397778e-19 1.344954e-18 1.519700e-19 1.392630e-19 3.510339e-20 7.267246e-20 2.797559e-20 2.652711e-20
4611 4.486802e-20 6.404775e-19 1.344961e-18 1.519676e-19 1.392698e-19 3.513528e-20 7.267368e-20 2.799607e-20 2.654584e-20
4612 4.492339e-20 6.411928e-19 1.344967e-18 1.519652e-19 1.392767e-19 3.516732e-20 7.267490e-20 2.801664e-20 2.656460e-20
4613 4.497893e-20 6.419239e-19 1.344972e-18 1.519629e-19 1.392836e-19 3.519951e-20 7.267613e-20 2.803731e-20 2.658339e-20
4614 4.503462e-20 6.426709e-19 1.344975e-18 1.519607e-19 1.392905e-19 3.523186e-20 7.267737e-20 2.805806e-20 2.660222e-20
4615 4.509044e-20 6.434340e-19 1.344978e-18 1.519585e-19 1.392974e-19 3.526435e-20 7.267861e-20 2.807890e-20 2.662109e-20
4616 4.514637e-20 6.442133e-19 1.344979e-18 1.519564e-19 1.393042e-19 3.529699e-20 7.267986e-20 2.809982e-20 2.663999e-20
4617 4.520238e-20 6.450089e-19 1.344978e-18 1.519543e-19 1.393111e-19 3.532977e-20 7.268111e-20 2.812083e-20 2.665894e-20
4618 4.525847e-20 6.458209e-19 1.344977e-18 1.519523e-19 1.393179e-19 3.536270e-20 7.268237e-20 2.814192e-20 2.667792e-20
4619 4.531460e-20 6.466496e-19 1.344974e-18 1.519504e-19 1.393247e-19 3.539576e-20 7.268363e-20 2.816309e-20 2.669695e-20
4620 4.537077e-20 6.474949e-19 1.344970e-18 1.519484e-19 1.393315e-19 3.542896e-20 7.268489e-20 2.818434e-20 2.671601e-20
4621 4.542694e-20 6.483572e-19 1.344964e-18 1.519465e-19 1.393382e-19 3.546230e-20 7.268615e-20 2.820567e-20 2.673512e-20
4622 4.548310e-20 6.492364e-19 1.344957e-18 1.519446e-19 1.393449e-19 3.549577e-20 7.268741e-20 2.822707e-20 2.675428e-20
4623 4.553923e-20 6.501327e-19 1.344949e-18 1.519427e-19 1.393515e-19 3.552937e-20 7.268866e-20 2.824855e-20 2.677348e-20
4624 4.559530e-20 6.510463e-19 1.344940e-18 1.519408e-19 1.393581e-19 3.556310e-20 7.268991e-20 2.827011e-20 2.679272e-20
4625 4.565131e-20 6.519773e-19 1.344929e-18 1.519389e-19 1.393646e-19 3.559696e-20 7.269116e-20 2.829173e-20 2.681202e-20
4626 4.570722e-20 6.529258e-19 1.344916e-18 1.519369e-19 1.393711e-19 3.563094e-20 7.269240e-20 2.831343e-20 2.683135e-20
